Date,Latitude,Longitude,PM2.5,Ozone,AQI,Name
2015-03-21,34.210169,-118.870509,22.6,0.056,76,Thousand Oaks
2015-03-22,34.210169,-118.870509,13.1,0.049,58,Thousand Oaks
2015-03-23,34.210169,-118.870509,6.6,0.04,37,Thousand Oaks
2015-03-24,34.210169,-118.870509,3.3,0.048,18,Thousand Oaks
2015-03-25,34.210169,-118.870509,3.7,0.044,21,Thousand Oaks
2015-03-26,34.210169,-118.870509,4.3,0.051,24,Thousand Oaks
2015-03-27,34.210169,-118.870509,5.2,0.062,29,Thousand Oaks
2015-03-28,34.210169,-118.870509,11.2,0.054,55,Thousand Oaks
2015-03-29,34.210169,-118.870509,10.0,0.058,53,Thousand Oaks
2015-03-30,34.210169,-118.870509,11.4,0.059,55,Thousand Oaks
2015-03-31,34.210169,-118.870509,14.6,0.055,61,Thousand Oaks
2015-04-01,34.210169,-118.870509,12.5,0.053,57,Thousand Oaks
2015-04-02,34.210169,-118.870509,7.1,0.056,39,Thousand Oaks
2015-04-03,34.210169,-118.870509,6.6,0.057,37,Thousand Oaks
2015-04-04,34.210169,-118.870509,10.0,0.065,53,Thousand Oaks
2015-04-05,34.210169,-118.870509,12.3,0.055,57,Thousand Oaks
2015-04-06,34.210169,-118.870509,5.2,0.049,29,Thousand Oaks
2015-04-07,34.210169,-118.870509,5.2,0.045,29,Thousand Oaks
2015-04-08,34.210169,-118.870509,6.0,0.048,33,Thousand Oaks
2015-04-09,34.210169,-118.870509,6.8,0.055,38,Thousand Oaks
2015-04-10,34.210169,-118.870509,7.7,0.058,43,Thousand Oaks
2015-04-11,34.210169,-118.870509,9.6,0.061,52,Thousand Oaks
2015-04-12,34.210169,-118.870509,10.5,0.059,54,Thousand Oaks
2015-04-13,34.210169,-118.870509,13.6,0.052,59,Thousand Oaks
2015-04-14,34.210169,-118.870509,11.2,0.053,55,Thousand Oaks
2015-04-15,34.210169,-118.870509,8.5,0.057,47,Thousand Oaks
2015-04-16,34.210169,-118.870509,4.8,0.061,27,Thousand Oaks
2015-04-17,34.210169,-118.870509,6.9,0.063,38,Thousand Oaks
2015-04-18,34.210169,-118.870509,12.7,0.063,58,Thousand Oaks
2015-04-19,34.210169,-118.870509,13.1,0.059,58,Thousand Oaks
2015-04-20,34.210169,-118.870509,13.8,0.054,60,Thousand Oaks
2015-04-21,34.210169,-118.870509,11.6,0.052,56,Thousand Oaks
2015-04-22,34.210169,-118.870509,9.5,0.049,52,Thousand Oaks
2015-04-23,34.210169,-118.870509,8.9,0.044,49,Thousand Oaks
2015-04-24,34.210169,-118.870509,9.9,0.043,52,Thousand Oaks
2015-04-25,34.210169,-118.870509,7.6,0.04,42,Thousand Oaks
2015-04-26,34.210169,-118.870509,9.5,0.048,52,Thousand Oaks
2015-04-27,34.210169,-118.870509,5.5,0.056,31,Thousand Oaks
2015-04-28,34.210169,-118.870509,6.3,0.066,35,Thousand Oaks
2015-04-29,34.210169,-118.870509,8.5,0.066,47,Thousand Oaks
2015-04-30,34.210169,-118.870509,10.0,0.058,53,Thousand Oaks
2015-05-01,34.210169,-118.870509,12.0,0.055,56,Thousand Oaks
2015-05-02,34.210169,-118.870509,10.1,0.054,53,Thousand Oaks
2015-05-03,34.210169,-118.870509,12.7,0.05,58,Thousand Oaks
2015-05-04,34.210169,-118.870509,10.2,0.048,53,Thousand Oaks
2015-05-05,34.210169,-118.870509,9.6,0.047,52,Thousand Oaks
2015-05-06,34.210169,-118.870509,10.4,0.048,53,Thousand Oaks
2015-05-07,34.210169,-118.870509,10.3,0.047,53,Thousand Oaks
2015-05-08,34.210169,-118.870509,10.2,0.046,53,Thousand Oaks
2015-05-09,34.210169,-118.870509,12.0,0.043,56,Thousand Oaks
2015-05-10,34.210169,-118.870509,12.2,0.053,57,Thousand Oaks
2015-05-11,34.210169,-118.870509,12.8,0.053,58,Thousand Oaks
2015-05-12,34.210169,-118.870509,12.0,0.054,56,Thousand Oaks
2015-05-13,34.210169,-118.870509,11.0,0.054,55,Thousand Oaks
2015-05-14,34.210169,-118.870509,7.2,0.044,40,Thousand Oaks
2015-05-16,34.210169,-118.870509,10.7,0.051,54,Thousand Oaks
2015-05-17,34.210169,-118.870509,11.0,0.05,55,Thousand Oaks
2015-05-18,34.210169,-118.870509,7.7,0.047,43,Thousand Oaks
2015-05-19,34.210169,-118.870509,6.1,0.046,34,Thousand Oaks
2015-05-20,34.210169,-118.870509,7.4,0.044,41,Thousand Oaks
2015-05-21,34.210169,-118.870509,6.2,0.047,34,Thousand Oaks
2015-05-22,34.210169,-118.870509,5.1,0.041,28,Thousand Oaks
2015-05-23,34.210169,-118.870509,6.5,0.044,36,Thousand Oaks
2015-05-24,34.210169,-118.870509,8.8,0.045,49,Thousand Oaks
2015-05-25,34.210169,-118.870509,9.8,0.047,52,Thousand Oaks
2015-05-26,34.210169,-118.870509,8.9,0.044,49,Thousand Oaks
2015-05-27,34.210169,-118.870509,9.6,0.046,52,Thousand Oaks
2015-05-28,34.210169,-118.870509,11.1,0.045,55,Thousand Oaks
2015-05-29,34.210169,-118.870509,12.5,0.051,57,Thousand Oaks
2015-05-30,34.210169,-118.870509,14.7,0.051,61,Thousand Oaks
2015-05-31,34.210169,-118.870509,14.3,0.05,61,Thousand Oaks
2015-06-01,34.210169,-118.870509,13.5,0.047,59,Thousand Oaks
2015-06-02,34.210169,-118.870509,8.3,0.04,46,Thousand Oaks
2015-06-03,34.210169,-118.870509,9.0,0.038,50,Thousand Oaks
2015-06-04,34.210169,-118.870509,9.4,0.04,52,Thousand Oaks
2015-06-05,34.210169,-118.870509,9.0,0.044,50,Thousand Oaks
2015-06-06,34.210169,-118.870509,6.6,0.047,37,Thousand Oaks
2015-06-07,34.210169,-118.870509,6.5,0.049,36,Thousand Oaks
2015-06-08,34.210169,-118.870509,9.8,0.069,52,Thousand Oaks
2015-06-09,34.210169,-118.870509,11.3,0.031,55,Thousand Oaks
2015-06-10,34.210169,-118.870509,10.0,0.04,53,Thousand Oaks
2015-06-11,34.210169,-118.870509,9.0,0.041,50,Thousand Oaks
2015-06-12,34.210169,-118.870509,13.4,0.044,59,Thousand Oaks
2015-06-13,34.210169,-118.870509,11.9,0.039,56,Thousand Oaks
2015-06-14,34.210169,-118.870509,9.9,0.046,52,Thousand Oaks
2015-06-15,34.210169,-118.870509,15.2,0.051,62,Thousand Oaks
2015-06-16,34.210169,-118.870509,15.5,0.05,63,Thousand Oaks
2015-06-17,34.210169,-118.870509,14.8,0.055,62,Thousand Oaks
2015-06-18,34.210169,-118.870509,13.6,0.057,59,Thousand Oaks
2015-06-19,34.210169,-118.870509,13.4,0.064,59,Thousand Oaks
2015-06-20,34.210169,-118.870509,17.0,0.059,66,Thousand Oaks
2015-06-21,34.210169,-118.870509,16.1,0.05,64,Thousand Oaks
2015-06-22,34.210169,-118.870509,13.5,0.049,59,Thousand Oaks
2015-06-23,34.210169,-118.870509,14.4,0.054,61,Thousand Oaks
2015-06-24,34.210169,-118.870509,16.7,0.057,65,Thousand Oaks
2015-06-25,34.210169,-118.870509,15.9,0.046,64,Thousand Oaks
2015-06-26,34.210169,-118.870509,12.2,0.043,57,Thousand Oaks
2015-06-27,34.210169,-118.870509,9.0,0.033,50,Thousand Oaks
2015-06-28,34.210169,-118.870509,8.2,0.041,46,Thousand Oaks
2015-06-29,34.210169,-118.870509,8.9,0.045,49,Thousand Oaks
2015-06-30,34.210169,-118.870509,11.0,0.05,55,Thousand Oaks
2015-07-01,34.210169,-118.870509,9.3,0.041,51,Thousand Oaks
2015-07-02,34.210169,-118.870509,7.0,0.045,39,Thousand Oaks
2015-07-03,34.210169,-118.870509,7.5,0.038,42,Thousand Oaks
2015-07-04,34.210169,-118.870509,8.6,0.037,48,Thousand Oaks
2015-07-05,34.210169,-118.870509,11.4,0.037,55,Thousand Oaks
2015-07-06,34.210169,-118.870509,9.7,0.035,52,Thousand Oaks
2015-07-07,34.210169,-118.870509,9.7,0.038,52,Thousand Oaks
2015-07-08,34.210169,-118.870509,9.3,0.034,51,Thousand Oaks
2015-07-09,34.210169,-118.870509,7.8,0.03,43,Thousand Oaks
2015-07-10,34.210169,-118.870509,4.9,0.03,27,Thousand Oaks
2015-07-11,34.210169,-118.870509,4.1,0.039,23,Thousand Oaks
2015-07-12,34.210169,-118.870509,5.7,0.038,32,Thousand Oaks
2015-07-13,34.210169,-118.870509,7.4,0.038,41,Thousand Oaks
2015-07-14,34.210169,-118.870509,10.7,0.043,54,Thousand Oaks
2015-07-15,34.210169,-118.870509,9.9,0.047,52,Thousand Oaks
2015-07-16,34.210169,-118.870509,11.3,0.047,55,Thousand Oaks
2015-07-17,34.210169,-118.870509,10.3,0.049,53,Thousand Oaks
2015-07-18,34.210169,-118.870509,7.8,0.043,43,Thousand Oaks
2015-07-19,34.210169,-118.870509,6.5,0.038,36,Thousand Oaks
2015-07-20,34.210169,-118.870509,2.5,0.029,14,Thousand Oaks
2015-07-21,34.210169,-118.870509,0.1,0.022,1,Thousand Oaks
2015-07-22,34.210169,-118.870509,1.9,0.027,11,Thousand Oaks
2015-07-23,34.210169,-118.870509,4.5,0.034,25,Thousand Oaks
2015-07-24,34.210169,-118.870509,7.3,0.036,41,Thousand Oaks
2015-07-25,34.210169,-118.870509,8.0,0.043,44,Thousand Oaks
2015-07-26,34.210169,-118.870509,7.8,0.031,43,Thousand Oaks
2015-07-27,34.210169,-118.870509,10.4,0.04,53,Thousand Oaks
2015-07-28,34.210169,-118.870509,13.6,0.051,59,Thousand Oaks
2015-07-29,34.210169,-118.870509,10.4,0.051,53,Thousand Oaks
2015-07-30,34.210169,-118.870509,15.2,0.048,62,Thousand Oaks
2015-07-31,34.210169,-118.870509,13.8,0.045,60,Thousand Oaks
2015-08-01,34.210169,-118.870509,11.5,0.041,55,Thousand Oaks
2015-08-02,34.210169,-118.870509,11.2,0.038,55,Thousand Oaks
2015-08-03,34.210169,-118.870509,11.2,0.039,55,Thousand Oaks
2015-08-04,34.210169,-118.870509,8.2,0.038,46,Thousand Oaks
2015-08-05,34.210169,-118.870509,8.5,0.04,47,Thousand Oaks
2015-08-06,34.210169,-118.870509,9.7,0.042,52,Thousand Oaks
2015-08-07,34.210169,-118.870509,13.2,0.046,59,Thousand Oaks
2015-08-08,34.210169,-118.870509,12.5,0.049,57,Thousand Oaks
2015-08-09,34.210169,-118.870509,10.5,0.042,54,Thousand Oaks
2015-08-10,34.210169,-118.870509,9.3,0.05,51,Thousand Oaks
2015-08-11,34.210169,-118.870509,10.5,0.05,54,Thousand Oaks
2015-08-12,34.210169,-118.870509,6.1,0.05,34,Thousand Oaks
2015-08-13,34.210169,-118.870509,6.0,0.042,33,Thousand Oaks
2015-08-14,34.210169,-118.870509,9.3,0.046,51,Thousand Oaks
2015-08-15,34.210169,-118.870509,9.8,0.056,52,Thousand Oaks
2015-08-16,34.210169,-118.870509,11.8,0.054,56,Thousand Oaks
2015-08-17,34.210169,-118.870509,19.8,0.05,71,Thousand Oaks
2015-08-18,34.210169,-118.870509,19.3,0.048,70,Thousand Oaks
2015-08-19,34.210169,-118.870509,20.7,0.051,73,Thousand Oaks
2015-08-20,34.210169,-118.870509,18.7,0.051,69,Thousand Oaks
2015-08-21,34.210169,-118.870509,18.3,0.055,68,Thousand Oaks
2015-08-22,34.210169,-118.870509,20.0,0.056,71,Thousand Oaks
2015-08-23,34.210169,-118.870509,16.5,0.049,65,Thousand Oaks
2015-08-24,34.210169,-118.870509,14.7,0.051,61,Thousand Oaks
2015-08-25,34.210169,-118.870509,19.0,0.051,69,Thousand Oaks
2015-08-26,34.210169,-118.870509,15.8,0.057,63,Thousand Oaks
2015-08-27,34.210169,-118.870509,10.8,0.059,54,Thousand Oaks
2015-08-28,34.210169,-118.870509,13.1,0.062,58,Thousand Oaks
2015-08-29,34.210169,-118.870509,10.4,0.042,53,Thousand Oaks
2015-08-30,34.210169,-118.870509,9.6,0.035,52,Thousand Oaks
2015-08-31,34.210169,-118.870509,12.2,0.049,57,Thousand Oaks
2015-09-01,34.210169,-118.870509,12.6,0.049,58,Thousand Oaks
2015-09-02,34.210169,-118.870509,10.5,0.044,54,Thousand Oaks
2015-09-03,34.210169,-118.870509,9.4,0.048,52,Thousand Oaks
2015-09-04,34.210169,-118.870509,10.5,0.049,54,Thousand Oaks
2015-09-05,34.210169,-118.870509,10.9,0.053,54,Thousand Oaks
2015-09-06,34.210169,-118.870509,11.8,0.061,56,Thousand Oaks
2015-09-07,34.210169,-118.870509,8.5,0.051,47,Thousand Oaks
2015-09-08,34.210169,-118.870509,5.7,0.046,32,Thousand Oaks
2015-09-09,34.210169,-118.870509,7.9,0.042,44,Thousand Oaks
2015-09-10,34.210169,-118.870509,11.4,0.058,55,Thousand Oaks
2015-09-11,34.210169,-118.870509,9.3,0.051,51,Thousand Oaks
2015-09-12,34.210169,-118.870509,10.5,0.038,54,Thousand Oaks
2015-09-13,34.210169,-118.870509,8.6,0.039,48,Thousand Oaks
2015-09-14,34.210169,-118.870509,7.0,0.03,39,Thousand Oaks
2015-09-15,34.210169,-118.870509,2.5,0.025,14,Thousand Oaks
2015-09-16,34.210169,-118.870509,3.8,0.04,21,Thousand Oaks
2015-09-17,34.210169,-118.870509,3.5,0.045,19,Thousand Oaks
2015-09-18,34.210169,-118.870509,7.0,0.063,39,Thousand Oaks
2015-09-19,34.210169,-118.870509,7.2,0.065,40,Thousand Oaks
2015-09-20,34.210169,-118.870509,6.6,0.06,37,Thousand Oaks
2015-09-21,34.210169,-118.870509,10.4,0.052,53,Thousand Oaks
2015-09-22,34.210169,-118.870509,16.1,0.046,64,Thousand Oaks
2015-09-23,34.210169,-118.870509,13.7,0.058,60,Thousand Oaks
2015-09-24,34.210169,-118.870509,11.5,0.066,55,Thousand Oaks
2015-09-25,34.210169,-118.870509,14.5,0.063,61,Thousand Oaks
2015-09-26,34.210169,-118.870509,10.5,0.059,54,Thousand Oaks
2015-09-27,34.210169,-118.870509,11.9,0.058,56,Thousand Oaks
2015-09-28,34.210169,-118.870509,9.0,0.04,50,Thousand Oaks
2015-09-29,34.210169,-118.870509,8.6,0.041,48,Thousand Oaks
2015-09-30,34.210169,-118.870509,9.0,0.045,50,Thousand Oaks
2015-10-01,34.210169,-118.870509,7.3,0.042,41,Thousand Oaks
2015-10-02,34.210169,-118.870509,5.9,0.047,33,Thousand Oaks
2015-10-03,34.210169,-118.870509,10.9,0.055,54,Thousand Oaks
2015-10-04,34.210169,-118.870509,6.0,0.045,33,Thousand Oaks
2015-10-05,34.210169,-118.870509,5.0,0.049,28,Thousand Oaks
2015-10-06,34.210169,-118.870509,5.2,0.049,29,Thousand Oaks
2015-10-07,34.210169,-118.870509,7.3,0.054,41,Thousand Oaks
2015-10-08,34.210169,-118.870509,5.7,0.058,32,Thousand Oaks
2015-10-10,34.210169,-118.870509,6.1,0.059,34,Thousand Oaks
2015-10-11,34.210169,-118.870509,5.3,0.063,29,Thousand Oaks
2015-10-12,34.210169,-118.870509,7.3,0.062,41,Thousand Oaks
2015-10-13,34.210169,-118.870509,6.4,0.046,36,Thousand Oaks
2015-10-14,34.210169,-118.870509,2.9,0.03,16,Thousand Oaks
2015-10-15,34.210169,-118.870509,4.1,0.029,23,Thousand Oaks
2015-10-16,34.210169,-118.870509,6.2,0.036,34,Thousand Oaks
2015-10-17,34.210169,-118.870509,6.4,0.041,36,Thousand Oaks
2015-10-18,34.210169,-118.870509,6.3,0.039,35,Thousand Oaks
2015-10-19,34.210169,-118.870509,5.8,0.039,32,Thousand Oaks
2015-10-20,34.210169,-118.870509,5.4,0.047,30,Thousand Oaks
2015-10-21,34.210169,-118.870509,3.6,0.043,20,Thousand Oaks
2015-10-22,34.210169,-118.870509,9.1,0.042,51,Thousand Oaks
2015-10-23,34.210169,-118.870509,9.7,0.048,52,Thousand Oaks
2015-10-24,34.210169,-118.870509,6.0,0.049,33,Thousand Oaks
2015-10-25,34.210169,-118.870509,6.2,0.045,34,Thousand Oaks
2015-10-26,34.210169,-118.870509,6.4,0.06,36,Thousand Oaks
2015-10-27,34.210169,-118.870509,11.1,0.053,55,Thousand Oaks
2015-10-28,34.210169,-118.870509,7.0,0.042,39,Thousand Oaks
2015-10-29,34.210169,-118.870509,4.2,0.047,23,Thousand Oaks
2015-10-30,34.210169,-118.870509,3.7,0.045,21,Thousand Oaks
2015-10-31,34.210169,-118.870509,4.1,0.049,23,Thousand Oaks
2015-11-01,34.210169,-118.870509,4.6,0.046,26,Thousand Oaks
2015-11-02,34.210169,-118.870509,6.2,0.038,34,Thousand Oaks
2015-11-03,34.210169,-118.870509,3.3,0.039,18,Thousand Oaks
2015-11-04,34.210169,-118.870509,3.9,0.04,22,Thousand Oaks
2015-11-05,34.210169,-118.870509,3.7,0.044,21,Thousand Oaks
2015-11-06,34.210169,-118.870509,1.6,0.042,9,Thousand Oaks
2015-11-07,34.210169,-118.870509,4.4,0.045,24,Thousand Oaks
2015-11-08,34.210169,-118.870509,6.4,0.048,36,Thousand Oaks
2015-11-09,34.210169,-118.870509,6.4,0.044,36,Thousand Oaks
2015-11-10,34.210169,-118.870509,2.2,0.04,12,Thousand Oaks
2015-11-11,34.210169,-118.870509,3.5,0.046,19,Thousand Oaks
2015-11-12,34.210169,-118.870509,0.5,0.045,3,Thousand Oaks
2015-11-13,34.210169,-118.870509,2.0,0.044,11,Thousand Oaks
2015-11-14,34.210169,-118.870509,6.4,0.045,36,Thousand Oaks
2015-11-15,34.210169,-118.870509,5.9,0.043,33,Thousand Oaks
2015-11-16,34.210169,-118.870509,2.2,0.04,12,Thousand Oaks
2015-11-17,34.210169,-118.870509,3.1,0.041,17,Thousand Oaks
2015-11-18,34.210169,-118.870509,4.2,0.035,23,Thousand Oaks
2015-11-19,34.210169,-118.870509,2.5,0.042,14,Thousand Oaks
2015-11-20,34.210169,-118.870509,0.0,0.041,0,Thousand Oaks
2015-11-21,34.210169,-118.870509,0.3,0.04,2,Thousand Oaks
2015-11-22,34.210169,-118.870509,1.0,0.043,6,Thousand Oaks
2015-11-23,34.210169,-118.870509,4.5,0.042,25,Thousand Oaks
2015-11-24,34.210169,-118.870509,9.7,0.042,52,Thousand Oaks
2015-11-25,34.210169,-118.870509,6.4,0.04,36,Thousand Oaks
2015-11-26,34.210169,-118.870509,9.5,0.039,52,Thousand Oaks
2015-11-27,34.210169,-118.870509,6.8,0.037,38,Thousand Oaks
2015-11-28,34.210169,-118.870509,3.1,0.036,17,Thousand Oaks
2015-11-29,34.210169,-118.870509,5.7,0.04,32,Thousand Oaks
2015-11-30,34.210169,-118.870509,5.2,0.041,29,Thousand Oaks
2015-12-01,34.210169,-118.870509,3.5,0.042,19,Thousand Oaks
2015-12-02,34.210169,-118.870509,1.5,0.042,8,Thousand Oaks
2015-12-03,34.210169,-118.870509,4.4,0.035,24,Thousand Oaks
2015-12-04,34.210169,-118.870509,7.7,0.03,43,Thousand Oaks
2015-12-05,34.210169,-118.870509,2.7,0.041,15,Thousand Oaks
2015-12-06,34.210169,-118.870509,4.2,0.044,23,Thousand Oaks
2015-12-07,34.210169,-118.870509,4.2,0.039,23,Thousand Oaks
2015-12-08,34.210169,-118.870509,3.8,0.038,21,Thousand Oaks
2015-12-09,34.210169,-118.870509,8.4,0.028,47,Thousand Oaks
2015-12-10,34.210169,-118.870509,8.6,0.038,48,Thousand Oaks
2015-12-11,34.210169,-118.870509,6.2,0.04,34,Thousand Oaks
2015-12-12,34.210169,-118.870509,4.9,0.038,27,Thousand Oaks
2015-12-13,34.210169,-118.870509,3.4,0.038,19,Thousand Oaks
2015-12-14,34.210169,-118.870509,1.8,0.038,10,Thousand Oaks
2015-12-17,34.210169,-118.870509,6.1,0.033,34,Thousand Oaks
2015-12-18,34.210169,-118.870509,7.1,0.035,39,Thousand Oaks
2015-12-19,34.210169,-118.870509,7.2,0.036,40,Thousand Oaks
2015-12-20,34.210169,-118.870509,8.8,0.033,49,Thousand Oaks
2015-12-21,34.210169,-118.870509,5.2,0.031,29,Thousand Oaks
2015-12-22,34.210169,-118.870509,3.6,0.03,20,Thousand Oaks
2015-12-23,34.210169,-118.870509,3.1,0.035,17,Thousand Oaks
2015-12-24,34.210169,-118.870509,4.5,0.035,25,Thousand Oaks
2015-12-25,34.210169,-118.870509,2.5,0.038,14,Thousand Oaks
2015-12-26,34.210169,-118.870509,2.1,0.037,12,Thousand Oaks
2015-12-27,34.210169,-118.870509,4.5,0.039,25,Thousand Oaks
2015-12-28,34.210169,-118.870509,5.7,0.034,32,Thousand Oaks
2015-12-29,34.210169,-118.870509,6.6,0.035,37,Thousand Oaks
2015-12-30,34.210169,-118.870509,12.0,0.038,56,Thousand Oaks
2016-01-01,34.210169,-118.870509,1.1,0.039,6,Thousand Oaks
2016-01-02,34.210169,-118.870509,3.0,0.038,17,Thousand Oaks
2016-01-03,34.210169,-118.870509,10.5,0.043,54,Thousand Oaks
2016-01-04,34.210169,-118.870509,6.6,0.041,37,Thousand Oaks
2016-01-05,34.210169,-118.870509,4.3,0.04,24,Thousand Oaks
2016-01-06,34.210169,-118.870509,5.8,0.037,32,Thousand Oaks
2016-01-07,34.210169,-118.870509,4.5,0.04,25,Thousand Oaks
2016-01-08,34.210169,-118.870509,6.1,0.038,34,Thousand Oaks
2016-01-09,34.210169,-118.870509,10.5,0.033,54,Thousand Oaks
2016-01-10,34.210169,-118.870509,12.2,0.034,57,Thousand Oaks
2016-01-11,34.210169,-118.870509,1.5,0.038,8,Thousand Oaks
2016-01-12,34.210169,-118.870509,3.8,0.038,21,Thousand Oaks
2016-01-13,34.210169,-118.870509,5.2,0.033,29,Thousand Oaks
2016-01-14,34.210169,-118.870509,12.7,0.035,58,Thousand Oaks
2016-01-15,34.210169,-118.870509,12.5,0.025,57,Thousand Oaks
2016-01-16,34.210169,-118.870509,18.9,0.037,69,Thousand Oaks
2016-01-17,34.210169,-118.870509,17.7,0.036,67,Thousand Oaks
2016-01-18,34.210169,-118.870509,7.1,0.028,39,Thousand Oaks
2016-01-23,34.210169,-118.870509,9.7,0.032,52,Thousand Oaks
2016-01-24,34.210169,-118.870509,6.7,0.038,37,Thousand Oaks
2016-01-25,34.210169,-118.870509,2.6,0.039,14,Thousand Oaks
2016-01-26,34.210169,-118.870509,1.5,0.04,8,Thousand Oaks
2016-01-27,34.210169,-118.870509,4.0,0.039,22,Thousand Oaks
2016-01-28,34.210169,-118.870509,5.4,0.038,30,Thousand Oaks
2016-01-29,34.210169,-118.870509,7.0,0.035,39,Thousand Oaks
2016-01-30,34.210169,-118.870509,11.1,0.032,55,Thousand Oaks
2016-01-31,34.210169,-118.870509,4.1,0.039,23,Thousand Oaks
2016-02-01,34.210169,-118.870509,3.0,0.039,17,Thousand Oaks
2016-02-02,34.210169,-118.870509,4.2,0.039,23,Thousand Oaks
2016-02-03,34.210169,-118.870509,4.2,0.04,23,Thousand Oaks
2016-02-04,34.210169,-118.870509,1.7,0.041,9,Thousand Oaks
2016-02-05,34.210169,-118.870509,1.3,0.042,7,Thousand Oaks
2016-02-06,34.210169,-118.870509,1.2,0.044,7,Thousand Oaks
2016-02-07,34.210169,-118.870509,1.0,0.046,6,Thousand Oaks
2016-02-08,34.210169,-118.870509,1.1,0.043,6,Thousand Oaks
2016-02-09,34.210169,-118.870509,1.7,0.041,9,Thousand Oaks
2016-02-10,34.210169,-118.870509,3.0,0.042,17,Thousand Oaks
2016-02-11,34.210169,-118.870509,5.7,0.051,32,Thousand Oaks
2016-02-12,34.210169,-118.870509,6.1,0.052,34,Thousand Oaks
2016-02-13,34.210169,-118.870509,8.5,0.05,47,Thousand Oaks
2016-02-14,34.210169,-118.870509,3.7,0.043,21,Thousand Oaks
2016-02-15,34.210169,-118.870509,3.2,0.039,18,Thousand Oaks
2016-02-16,34.210169,-118.870509,3.4,0.049,19,Thousand Oaks
2016-02-17,34.210169,-118.870509,8.8,0.035,49,Thousand Oaks
2016-02-18,34.210169,-118.870509,5.0,0.044,28,Thousand Oaks
2016-02-19,34.210169,-118.870509,7.6,0.043,42,Thousand Oaks
2016-02-20,34.210169,-118.870509,8.8,0.047,49,Thousand Oaks
2016-02-21,34.210169,-118.870509,8.5,0.045,47,Thousand Oaks
2016-02-22,34.210169,-118.870509,3.5,0.048,19,Thousand Oaks
2016-02-23,34.210169,-118.870509,3.4,0.046,19,Thousand Oaks
2016-02-24,34.210169,-118.870509,4.4,0.048,24,Thousand Oaks
2016-02-25,34.210169,-118.870509,5.8,0.053,32,Thousand Oaks
2016-02-26,34.210169,-118.870509,7.2,0.047,40,Thousand Oaks
2016-02-27,34.210169,-118.870509,12.3,0.049,57,Thousand Oaks
2016-02-28,34.210169,-118.870509,8.6,0.041,48,Thousand Oaks
2016-02-29,34.210169,-118.870509,9.4,0.049,52,Thousand Oaks
2016-03-01,34.210169,-118.870509,12.0,0.05,56,Thousand Oaks
2016-03-02,34.210169,-118.870509,17.2,0.049,66,Thousand Oaks
2016-03-03,34.210169,-118.870509,15.0,0.042,62,Thousand Oaks
2016-03-04,34.210169,-118.870509,16.5,0.048,65,Thousand Oaks
2016-03-05,34.210169,-118.870509,9.5,0.033,52,Thousand Oaks
2016-03-06,34.210169,-118.870509,5.0,0.045,28,Thousand Oaks
2016-03-07,34.210169,-118.870509,4.9,0.043,27,Thousand Oaks
2016-03-08,34.210169,-118.870509,4.2,0.043,23,Thousand Oaks
2016-03-09,34.210169,-118.870509,6.3,0.038,35,Thousand Oaks
2016-03-10,34.210169,-118.870509,5.1,0.035,28,Thousand Oaks
2016-03-11,34.210169,-118.870509,6.1,0.042,34,Thousand Oaks
2016-03-12,34.210169,-118.870509,6.0,0.04,33,Thousand Oaks
2016-03-13,34.210169,-118.870509,6.7,0.04,37,Thousand Oaks
2016-03-14,34.210169,-118.870509,5.1,0.039,28,Thousand Oaks
2016-03-15,34.210169,-118.870509,5.8,0.046,32,Thousand Oaks
2016-03-16,34.210169,-118.870509,5.3,0.054,29,Thousand Oaks
2016-03-17,34.210169,-118.870509,9.8,0.063,52,Thousand Oaks
2016-03-18,34.210169,-118.870509,15.2,0.055,62,Thousand Oaks
2016-03-19,34.210169,-118.870509,22.4,0.054,76,Thousand Oaks
2016-03-20,34.210169,-118.870509,18.0,0.048,68,Thousand Oaks
2016-03-21,34.210169,-118.870509,9.1,0.038,51,Thousand Oaks
2016-03-22,34.210169,-118.870509,7.0,0.047,39,Thousand Oaks
2016-03-23,34.210169,-118.870509,3.2,0.045,18,Thousand Oaks
2016-03-24,34.210169,-118.870509,4.8,0.05,27,Thousand Oaks
2016-03-25,34.210169,-118.870509,7.6,0.048,42,Thousand Oaks
2016-03-26,34.210169,-118.870509,13.2,0.053,59,Thousand Oaks
2016-03-27,34.210169,-118.870509,18.3,0.053,68,Thousand Oaks
2016-03-28,34.210169,-118.870509,9.0,0.043,50,Thousand Oaks
2016-03-29,34.210169,-118.870509,7.0,0.041,39,Thousand Oaks
2016-03-30,34.210169,-118.870509,7.1,0.043,39,Thousand Oaks
2016-03-31,34.210169,-118.870509,7.6,0.045,42,Thousand Oaks
2016-04-01,34.210169,-118.870509,13.3,0.052,59,Thousand Oaks
2016-04-02,34.210169,-118.870509,14.7,0.059,61,Thousand Oaks
2016-04-03,34.210169,-118.870509,8.7,0.053,48,Thousand Oaks
